;地图 x y 名称 范围 数量 时间 集中刷几率(0~100) 刷新模式(0~1) 集中点X 集中点Y
代码  x     y     名称          范围  数量  时间
E604  75    75    黑色恶蛆        75    40    23
E604  75    75    跳跳蜂          75    40    23
E604  75    75    钳虫            75    40    23
E604  75    75    僵尸10          75    1     120
E604  75    75    僵尸20          75    1     120
E604  75    75    蜈蚣0           75    1     120
E604  75    75    跳跳蜂0         75    1     120
E604  75    75    钳虫0           75    1     120

E605  50    50    蜈蚣            50    2     23
E605  50    50    黑色恶蛆        50    2     23
E605  50    50    跳跳蜂          50    2     23
E605  50    50    钳虫            50    2     23
E605  50    50    蜈蚣0           50    1     120
E605  50    50    跳跳蜂0         50    1     120
E605  50    50    黑色恶蛆0       50    1     120
E605  50    50    钳虫0           50    1     120

M001  200   200   鹿1             200   2     50
M001  200   200   鹿              200   2     30
M001  200   200   稻草人1         200   4     50
M001  200   200   稻草人          200   2     30
M001  200   200   巨型多角虫1     200   9     30
M001  200   200   巨型多角虫      200   2     30
M001  200   200   半兽勇士1       200   4     50
M001  200   200   半兽勇士        200   2     30
M001  200   200   骷髅精灵1       200   10    50
M001  200   200   骷髅精灵        200   2     30
M001  200   200   尸王1           200   10    50
M001  200   200   尸王            200   2     30
M001  200   200   沃玛卫士1       200   38    50
M001  200   200   沃玛卫士        200   2     30
M001  200   200   邪恶钳虫1       200   38    50
M001  200   200   邪恶钳虫        200   2     30
M001  200   200   白野猪1         200   100   50
M001  200   200   白野猪          200   2     30
M001  200   200   邪恶毒蛇1       200   200   50
M001  200   200   邪恶毒蛇        200   2     30
M001  200   200   沃玛教主1       200   400   30
M001  200   200   沃玛教主        200   1     30

;尸王殿
D402  137   107   僵尸2            0     1     15
D402  138   107   僵尸2            0     1     15
Q004  15    15    尸王             5     8    15
Q004  15    15    尸王3            10    8     15





11    250   250   森林雪人        150   20    20
11    250   250   半兽人          150   50    20
11    250   250   半兽战士        150   50     20
11    250   250   半兽勇士10      150   50    10
11    250   250   半兽统领        150   4     30
11    250   250   巨毒蜘蛛        150   8     30
11    250   250   毒蜘蛛          150   20    20
11    250   250   天狼蜘蛛        150   12    20
11    250   250   天狼蜘蛛3       200   1     60

12    200   200   天狼蜘蛛        100   5     5
12    200   200   钢牙蜘蛛        100   5     5
12    200   200   钢牙蜘蛛3       100   5     40
12    200   200   花吻蜘蛛        100   5     5
12    200   200   黑锷蜘蛛        100   5     5
12    200   200   幻影蜘蛛        100   10    5

12    100   100   天狼蜘蛛        100   5     5
12    100   100   钢牙蜘蛛        100   5     5
12    100   100   花吻蜘蛛        100   5     5
12    100   100   黑锷蜘蛛        100   5     5
12    100   100   幻影蜘蛛        100   10    5

12    300   100   天狼蜘蛛        100   5     5
12    300   100   钢牙蜘蛛        100   5     5
12    300   100   钢牙蜘蛛3       100   5     30
12    300   100   花吻蜘蛛        100   5     5
12    300   100   黑锷蜘蛛        100   5     5
12    300   100   幻影蜘蛛        100   10    5

12    100   300   天狼蜘蛛        100   5     5
12    100   300   钢牙蜘蛛        100   5     5
12    100   300   花吻蜘蛛        100   5     5
12    100   300   黑锷蜘蛛        100   5     5
12    100   300   幻影蜘蛛        100   10    5

12    300   300   天狼蜘蛛        100   5     5
12    300   300   钢牙蜘蛛        100   5     5
12    300   300   花吻蜘蛛        100   5     5
12    300   300   黑锷蜘蛛        100   5     5
12    300   300   幻影蜘蛛        100   1     5

12    200   200   天狼蜘蛛0       100   2     30
12    100   100   钢牙蜘蛛0       100   2     30
12    100   100   钢牙蜘蛛3       100   1     30
12    300   100   花吻蜘蛛0       100   2     30
12    100   300   黑锷蜘蛛0       100   2     30

D10011 200   200   天狼蜘蛛        200   20     5
D10011 200   200   钢牙蜘蛛        200   20     5
D10011 200   200   月魔蜘蛛        200   20     5
D10011 200   200   幻影蜘蛛        200   20     5
D10011 200   200   天狼蜘蛛0       200   20     30
D10011 200   200   钢牙蜘蛛0       200   20     30
D10012 150   150   钢牙蜘蛛        150   20     5
D10012 150   150   花吻蜘蛛        150   20     5
D10012 150   150   月魔蜘蛛        150   20     5
D10012 150   150   幻影蜘蛛        150   20     5
D10012 150   150   花吻蜘蛛0       150   25     30
D10012 150   150   钢牙蜘蛛0       150   20     30
D10013 150   150   花吻蜘蛛        150   26     5
D10013 150   150   月魔蜘蛛        150   26     5
D10013 150   150   黑锷蜘蛛        150   26     5
D10013 150   150   幻影蜘蛛        150   25     5
D10013 150   150   花吻蜘蛛0       150   20     30
D10013 150   150   黑锷蜘蛛0       150   20     30
D1002 150   150   花吻蜘蛛         150   25     5
D1002 150   150   月魔蜘蛛         150   28     5
D1002 150   150   黑锷蜘蛛         150   25     5
D1002 150   150   幻影蜘蛛         150   26     5
D1002 150   150   花吻蜘蛛0        150   20     30
D1002 150   150   黑锷蜘蛛0        150   20     30
D10031 150   150   花吻蜘蛛        150   25     5
D10031 150   150   月魔蜘蛛        150   22     5
D10031 150   150   黑锷蜘蛛        150   25     5
D10031 150   150   幻影蜘蛛        150   28     5
D10031 150   150   花吻蜘蛛0       150   20     30
D10031 150   150   黑锷蜘蛛0       150   20     30
D10031 150   150   邪恶巨人        150   20     5
D10032 150   150   花吻蜘蛛        150   25     5
D10032 150   150   月魔蜘蛛        150   25     5
D10032 150   150   黑锷蜘蛛        150   25     5
D10032 150   150   幻影蜘蛛        150   28     5
D10032 150   150   花吻蜘蛛0       150   20     30
D10032 150   150   黑锷蜘蛛0       150   20     30
D10032 150   150   邪恶巨人        150   20     5

D1004 150   150   花吻蜘蛛        350    52     5
D1004 150   150   月魔蜘蛛        350    52     5
D1004 150   150   幻影蜘蛛        350    55     5
D1004 150   150   邪恶巨人        150    22     5
D1004 150   150   花吻蜘蛛0       150    22     30
D1004 150   150   血巨人0         150    7     30
D1004 150   150   血僵尸0         150    15     30
D10051 150   150   月魔蜘蛛        350   60     5
D10051 150   150   黑锷蜘蛛        350   62     5
D10051 150   150   幻影蜘蛛        350   62     5
D10051 150   150   邪恶巨人        150   28     5
D10051 150   150   黑锷蜘蛛0       150   20     30
D10051 150   150   血巨人0         150   10     30
D10051 150   150   血僵尸0         150   20     30
D10052 150   150   月魔蜘蛛        300   62     5
D10052 150   150   黑锷蜘蛛        300   62     5
D10052 150   150   幻影蜘蛛        300   52     5
D10052 150   150   邪恶巨人        300   22     5
D10052 150   150   黑锷蜘蛛0       150   20     30
D10052 150   150   血巨人0         150   10     30
D10052 150   150   血僵尸0         150   20     30


D10053 75    75    白野猪          75    2    10
D10053 75    75    白野猪0         75    20   10
D10053 75    75    红野猪          75    20   10
D10053 75    75    红野猪3         75    10   10
D10053 75    75    黑野猪          75    20   10
D10053 75    75    黑野猪0         75    2    10
D10053 75    75    蝎蛇            75    20   10
D10053 75    75    蝎蛇0           75    10    10
D10053 75    75    角蝇            100   2    10
D10054 75    75   邪恶毒蛇         75    1     60
D10054 75    75   虹魔蝎卫         75    1     30
D10054 75    75    白野猪          75    2    10
D10054 75    75    白野猪0         75    20   10
D10054 75    75    红野猪          75    20   10
D10054 75    75    红野猪3         75    10   10
D10054 75    75    黑野猪          75    20   10
D10054 75    75    黑野猪0         75    2    10
D10054 75    75    蝎蛇            75    20   10
D10054 75    75    蝎蛇0           75    10    10
D10054 75    75    角蝇            100   1    10
D10053 75    75   虹魔猪卫         75    1     30
D10053 75    75   虹魔蝎卫         75    1     30
;;赤月恶魔老巢：
D10062 30    30    月魔蜘蛛        75    8     15
D10062 30    30    双头血魔        75    1     30
D10062 30    30    邪恶巨人        75    8     15
D10062 30    30    黑锷蜘蛛        75    8     15
D10062 30    30    黑锷蜘蛛3       75    8     5
D10062 30    30    双头金刚        75    1     30
