;代码	X	Y	名称	范围	数量	时间
4	274	259	骷髅战将	15	4	6
4	274	259	掷斧骷髅	15	4	6
4	274	259	僵尸2	15	4	6

4	170	267	骷髅	15	4	6
4	170	267	骷髅战士	15	4	6
4	170	267	骷髅战将	15	4	6
4	170	267	掷斧骷髅	15	4	6
4	170	267	僵尸2	15	4	6

4	289	154	骷髅	15	4	6
4	289	154	骷髅战士	15	4	6
4	289	154	骷髅战将	15	4	6
4	289	154	掷斧骷髅	15	4	6
4	289	154	僵尸2	15	4	6

4	443	192	半兽勇士9	20	5	7
4	443	192	半兽战士	20	10	7
4	443	192	骷髅战士	20	5	7
4	443	192	骷髅	20	5	7
4	443	192	掷斧骷髅	20	5	7

4	73	85	半兽勇士9	20	10	7
4	73	85	半兽勇士1	20	5	7
4	73	85	骷髅战将	20	5	7
4	73	85	僵尸1	20	5	7
4	73	85	僵尸2	20	5	7

;特殊
4	322	334	半兽战士0	80	4	15
4	348	190	半兽勇士	80	2	25
4	107	138	僵尸20	80	4	15
4	126	311	骷髅战士0	80	4	15
4	322	334	骷髅战将0	65	4	15
4	348	190	掷斧骷髅0	65	4	15
4	107	138	骷髅0	65	4	15
4	443	192	骷髅战士0	20	2	15
4	73	85	僵尸10	20	2	15
4	107	138	骷髅精灵	80	2	60
4	322	334	半兽统领	80	2	60
B341	21	25	沃玛卫士	20	2	60


;歧路
D2001	238	120	僵尸1	200	20	15
D2001	238	120	僵尸2	200	20	15
D2001	238	120	僵尸3	200	20	15
D2001	238	120	僵尸4	200	20	15
D2001	238	120	僵尸5	200	20	15

D2001	136	78	僵尸1	100	10	17
D2001	136	78	僵尸2	100	10	17
D2001	136	78	僵尸3	100	10	17
D2001	136	78	僵尸4	100	10	17
D2001	136	78	僵尸5	100	10	17

D2001	136	78	僵尸1	100	20	16
D2001	136	78	僵尸2	100	20	16
D2001	136	78	僵尸3	100	20	16
D2001	136	78	僵尸4	100	20	16
D2001	136	78	僵尸5	100	20	16

D2001	50	98	僵尸1	40	10	15
D2001	50	98	僵尸2	40	10	15
D2001	50	98	僵尸3	40	10	15
D2001	50	98	僵尸4	40	10	15
D2001	50	98	僵尸5	40	10	15

;;特殊
D2001	238	120	僵尸10	200	2	15
D2001	238	120	僵尸20	200	2	15
D2001	238	120	僵尸30	100	2	15
D2001	136	78	僵尸40	180	2	15
D2001	136	78	僵尸50	180	2	15
D2001	29	99	尸王	50	1	30



;连接通道
D2002	21	23	僵尸1	10	5	15
D2002	21	23	僵尸2	10	10	15
D2002	21	23	僵尸3	10	10	15
D2002	21	23	僵尸4	10	10	15
D2002	21	23	僵尸5	10	10	15
D2002	21	23	尸王2	10	4	15
;;特殊
D2002	33	15	尸王	5	1	60

;封魔道
D2003	131	154	红野猪	150	70	18
D2003	131	154	黑野猪	150	70	18
D2003	131	154	黑色恶蛆	150	80	18
D2003	131	154	角蝇	150	3	18
;;特殊
D2003	96	128	红野猪0	120	1	20
D2003	96	128	黑野猪0	120	1	20
D2003	96	128	黑色恶蛆0	120	1	20

;疾风殿
D2004	49	44	红野猪	100	25	10
D2004	49	44	红野猪(精英)	100	1	10
D2004	49	44	黑野猪	100	25	10
D2004	49	44	黑色恶蛆	100	40	10
;;特殊
D2004	49	44	红野猪0	100	2	20
D2004	49	44	黑野猪0	100	2	20
D2004	49	44	黑色恶蛆0	100	2	20

;光芒回廊
D2005	41	44	红野猪		100	25	10
D2005	41	44	黑野猪		100	25	10
D2005	41	44	黑野猪(精英)	100	1	20
D2005	41	44	黑色恶蛆	100	40	10
D2005	41	44	角蝇		100	2	10
D2005	41	44	红野猪3		100	5	10
D2005	41	44	黑野猪3		100	5	10
;;特殊
D2005	41	44	红野猪0		100	2	20
D2005	41	44	黑野猪0		100	2	20
D2005	41	44	黑色恶蛆0	100	4	20

;烈焰殿
D2006	31	38	红野猪		100	30	10
D2006	31	38	黑野猪		100	30	10
D2006	31	38	黑色恶蛆	100	40	10
D2006	31	38	白野猪		100	10	20
D2006	31	38	白野猪(精英)		100	1	30
D2006	31	38	角蝇		200	3	10
D2006	31	38	红野猪3		100	10	10
D2006	31	38	黑野猪3		100	10	10
D2006	31	38	红野猪		100	30	10
D2006	31	38	黑野猪		100	30	10
D2006	31	38	黑色恶蛆	100	40	10
D2006	31	38	白野猪		100	10	20
D2006	31	38	白野猪(精英)		100	1	30
D2006	31	38	角蝇		200	3	10
D2006	31	38	红野猪3		100	10	10
D2006	31	38	黑野猪3		100	10	10

;;特殊
D2006	31	38	红野猪0		100	2	20
D2006	31	38	黑野猪0		100	2	20
D2006	31	38	黑色恶蛆0	100	4	20
D2006	31	38	白野猪		100	2	60

;雷霆之路
D2007	140	135	红野猪		200	30	10
D2007	140	135	黑野猪		200	30	10
D2007	140	135	白野猪		200	15	20
D2007	140	135	白野猪(精英)		200	1	30
D2007	140	135	黑色恶蛆	200	60	10
D2007	140	135	角蝇		200	3	10
D2007	140	135	红野猪3		200	10	10
D2007	140	135	黑野猪3		200	10	10
;;特殊
D2007	140	135	红野猪0		200	2	20
D2007	140	135	黑野猪0		200	2	20
D2007	140	135	白野猪		200	1	60
D2007	140	135	黑色恶蛆0	200	2	20
D2007	140	135	虹魔猪卫	200	1	60

;霸者大厅
D2008	41	74	红野猪		200	30	10
D2008	41	74	黑野猪		200	30	10
D2008	41	74	白野猪		200	10	20
D2008	41	74	白野猪(精英)		200	1	40
D2008	41	74	黑色恶蛆	200	60	10
D2008	41	74	角蝇		100	3	7
D2008	41	74	虹魔猪卫0	100	3	30
;;特殊
D2008	41	74	红野猪0		100	1	20
D2008	41	74	黑野猪0		100	1	20
D2008	41	74	白野猪		100	2	60	
D2008	41	74	黑色恶蛆0	100	2	20
D2008	41	74	虹魔猪卫	100	1	60

;幽冥回廊
D2009	41	44	红野猪		100	20	15
D2009	41	44	黑野猪		100	20	15
D2009	41	44	白野猪		100	20	15
D2009	41	44	黑色恶蛆	100	40	15
D2009	41	44	角蝇		100	2	15
D2009	41	44	蝎蛇		100	60	15
D2009	41	44	红野猪3		100	15	15
D2009	41	44	黑野猪3		100	15	15
;;特殊
D2009	41	44	红野猪0		100	1	20
D2009	41	44	黑野猪0		100	1	20
D2009	41	44	白野猪		100	1	60
D2009	41	44	黑色恶蛆0	100	2	20
D2009	41	44	蝎蛇0		100	2	20
D2009	41	44	邪恶毒蛇	100	1	60

;纵横道
D2010	155	231	红野猪		200	40	10
D2010	155	231	黑野猪		200	40	10
D2010	155	231	白野猪		200	20	20	
D2010	155	231	黑色恶蛆	200	80	10
D2010	155	231	蝎蛇		200	40	15
D2010	155	231	角蝇		200	3	10
D2010	155	231	红野猪3		200	5	10
D2010	155	231	黑野猪3		200	5	10
;;特殊
D2010	155	231	红野猪0		200	2	20
D2010	155	231	黑野猪0		200	2	20
D2010	155	231	白野猪		200	2	60	
D2010	155	231	黑色恶蛆0	200	2	20
D2010	155	231	蝎蛇0		200	2	20
D2010	155	231	邪恶毒蛇	200	1	40
D2010	155	231	虹魔蝎卫	200	1	60

;魔魂殿
D2011	32	31	红野猪		80	30	15
D2011	32	31	黑野猪		80	30	15
D2011	32	31	白野猪		80	10	15
D2011	32	31	角蝇		80	3	10
D2011	32	31	蝎蛇		80	40	10
D2011	32	31	虹魔蝎卫0	80	3	25
D2011	32	31	红野猪3		80	10	15
D2011	32	31	黑野猪3		80	10	15
D2011	32	31	楔蛾		80	40	10
;;特殊
D2011	32	31	黑野猪0	80	2	20
D2011	32	31	白野猪	80	1	60
D2011	32	31	邪恶毒蛇	80	1	30
D2011	32	31	蝎蛇0	80	2	20
D2011	32	31	虹魔蝎卫	80	1	60

;炼狱回廊
D2012	48	47	祖玛雕像	70	25	15
D2012	48	47	祖玛卫士	70	25	15
D2012	48	47	祖玛弓箭手	70	25	10
D2012	48	47	楔蛾		70	40	10
D2012	48	47	角蝇		70	3	10
D2012	48	47	大老鼠		70	20	10
D2012	48	47	红野猪		70	20	10
D2012	48	47	黑野猪		70	20	10
D2012	48	47	白野猪		70	10	10
D2012	48	47	蝎蛇		70	20	10
;;强力
D2012	48	47	红野猪3	70	5	10
D2012	48	47	黑野猪3	70	5	10
D2012	48	47	祖玛雕像3	70	5	20
D2012	48	47	祖玛卫士3	70	5	20
D2012	48	47	祖玛弓箭手3	70	10	15
;;特殊
D2012	48	47	祖玛雕像0	60	2	30
D2012	48	47	祖玛卫士0	60	2	30
D2012	48	47	祖玛弓箭手0	60	2	30
D2012	48	47	楔蛾0		60	4	20
D2012	48	47	大老鼠0		60	4	20
D2012	48	47	红野猪0		70	2	10
D2012	48	47	黑野猪0		70	2	10
D2012	48	47	白野猪		70	2	60
D2012	48	47	蝎蛇0		70	2	10
D2012	48	47	邪恶毒蛇	70	1	60

;封魔殿
D2013	22	27	祖玛雕像	60	40	20
D2013	40	45	祖玛卫士	60	40	20
D2013	40	45	祖玛卫士(精英)	60	1	20
D2013	40	45	祖玛弓箭手	60	30	20
D2013	22	27	祖玛雕像3	60	30	20
D2013	40	45	祖玛卫士3	60	30	20
D2013	40	45	祖玛弓箭手3	60	60	20
D2013	40	45	虹魔猪卫	60	2	60
D2013	40	45	虹魔蝎卫	60	2	60
D2013	40	45	楔蛾		60	80	10
D2013	40	45	角蝇		60	3	15
D2013	25	29	虹魔教主	10	1	60
;;特殊
D2013	40	45	祖玛雕像0	60	1	30
D2013	40	45	祖玛卫士0	60	1	30
D2013	40	45	祖玛弓箭手0	60	1	30
D2013	40	45	楔蛾0		60	3	20
D2013	25	29	虹魔教主	10	1	60

;秘密通道
D10054	51	40	红野猪		60	30	15
D10054	51	40	黑野猪		60	30	15
D10054	51	40	白野猪		60	20	25
D10054	51	40	黑色恶蛆	60	60	15
D10054	51	40	角蝇		60	3	15
D10054	51	40	虹魔猪卫	60	1	60
D10054	51	40	红野猪3		60	5	15
D10054	51	40	黑野猪3		60	5	15
;;特殊
D10054	51	40	红野猪0		60	1	25
D10054	51	40	黑野猪0		60	1	25
D10054	51	40	白野猪		60	1	60
D10054	51	40	黑色恶蛆0	60	2	25

;秘密通道
D10053	41	40	红野猪		60	30	15
D10053	41	40	黑野猪		60	30	15
D10053	41	40	白野猪		60	10	25	
D10053	41	40	黑色恶蛆	60	40	15
D10053	41	40	蝎蛇		60	40	15
D10053	41	40	角蝇		60	3	15
D10053	41	40	虹魔蝎卫	60	1	60
D10053	41	40	红野猪3		60	5	15
D10053	41	40	黑野猪3		60	5	15
;;特殊
D10053	41	40	红野猪0		60	1	25
D10053	41	40	黑野猪0		60	1	25
D10053	41	40	白野猪		60	1	60	
D10053	41	40	黑色恶蛆0	60	2	25
D10053	41	40	蝎蛇0		60	1	25
D10053	41	40	邪恶毒蛇	60	1	40

4	123	404	千年树妖	0	1	60

M100	131	154	红野猪	150	50	8
M100	131	154	黑野猪	150	50	8
M100	131	154	黑色恶蛆	150	50	8
M100	131	154	白野猪	150	4	8
M100	131	154	白野猪	150	1	120
M100	131	154	虹魔猪卫9	150	1	60

D2000	100	100	僵尸2	100	75	10
D2000	100	100	僵尸3	100	75	10
D2000	100	100	洞蛆	100	45	10
;特殊
D2000	100	100	僵尸20	100	3	10
D2000	100	100	僵尸30	100	3	10

T118	14	16	暗之双头血魔	1	1	30
T219	26	26	暗之双头金刚	1	1	30
T339	22	26	暗之骷髅精灵	1	1	30
T315	52	36	暗之黄泉教主	1	1	30
T218	14	16	暗之虹魔教主	1	1	30
T232	20	28	暗之沃玛教主	1	1	30


;宫殿长廊
H007A	95	14	半兽战士7	2	25	8
H007A	19	19	半兽人7	2	20	7
H007A	85	25	半兽战士7	2	20	8
H007A	73	37	半兽人7	2	25	6
H007A	79	31	半兽战士7	2	20	8
H007A	67	43	半兽人7	2	25	7
H007A	61	49	半兽战士7	2	15	8
H007A	55	55	半兽人7	2	20	8
H007A	48	62	半兽战士7	2	25	8
H007A	42	68	半兽人7	2	20	7
H007A	36	74	半兽战士7	2	20	8

H007A	183	104	半兽战士7	2	20	8
H007A	177	110	半兽战士7	2	15	8
H007A	171	116	半兽战士7	2	20	8
H007A	165	122	半兽人7	2	15	7
H007A	159	128	半兽战士7	2	20	8
H007A	153	134	半兽战士7	2	15	6
H007A	147	140	半兽战士7	2	20	8
H007A	141	146	半兽战士7	2	15	8
H007A	135	152	半兽人7	2	20	5
H007A	128	159	半兽战士7	2	15	8
H007A	122	165	半兽战士7	2	20	6
H007A	116	171	半兽人7	2	15	8
H007A	110	117	半兽战士7	2	20	6
H007A	104	183	半兽战士7	2	15	8
H007A	98	189	半兽人7	2	20	6

H007A	166	196	半兽战士7	3	20	8
H007A	160	90	半兽战士7	3	15	8
H007A	154	83	半兽战士7	3	20	8
H007A	148	77	半兽战士7	3	15	7
H007A	144	73	半兽战士7	3	20	6
H007A	138	67	半兽战士7	3	15	8
H007A	132	61	半兽战士7	3	20	6
H007A	126	55	半兽战士7	3	15	8
H007A	120	49	半兽战士7	3	20	6
H007A	114	43	半兽战士7	3	15	8
H007A	108	37	半兽战士7	3	20	8
H007A	102	31	半兽战士7	3	15	6

H007A	117	26	半兽战士7	2	15	8
H007A	123	32	半兽战士7	2	15	8
H007A	129	38	半兽战士7	2	15	6
H007A	135	44	半兽战士7	2	15	6
H007A	141	50	半兽战士7	2	15	8
H007A	147	56	半兽战士7	2	15	6
H007A	153	62	半兽战士7	2	15	8
H007A	159	68	半兽战士7	2	15	6
H007A	165	74	半兽战士7	2	15	8
H007A	171	80	半兽战士7	2	15	6
H007A	177	86	半兽战士7	2	15	8
H007A	183	92	半兽战士7	2	15	6
H007A	189	98	半兽战士7	2	15	8

H007A	92	185	半兽战士7	2	15	8
H007A	86	178	半兽战士7	2	15	6
H007A	80	172	半兽战士7	2	15	8
H007A	74	166	半兽战士7	2	15	7
H007A	68	160	半兽战士7	2	15	8
H007A	62	153	半兽战士7	2	15	7
H007A	56	148	半兽战士7	2	15	9
H007A	50	142	半兽战士7	2	15	10
H007A	44	136	半兽战士7	2	15	8
H007A	38	130	半兽战士7	2	15	6
H007A	32	124	半兽战士7	2	15	7
H007A	26	118	半兽战士7	2	15	10
H007A	20	112	半兽战士7	2	15	8
H007A	14	106	半兽战士7	2	15	6
H007A	10	102	半兽战士7	2	15	8

H007A	92	185	半兽人7	3	15	8
H007A	86	178	半兽人7	3	8	8
H007A	80	172	半兽人7	3	10	8
H007A	74	166	半兽人7	3	15	8
H007A	68	160	半兽人7	3	8	6
H007A	62	153	半兽人7	3	10	8
H007A	56	148	半兽人7	3	15	6
H007A	50	142	半兽人7	3	8	6
H007A	44	136	半兽人7	3	10	8
H007A	38	130	半兽人7	3	15	6
H007A	32	124	半兽人7	3	8	6
H007A	26	118	半兽人7	3	10	8
H007A	20	112	半兽人7	3	15	7
H007A	14	106	半兽人7	3	8	6
H007A	10	102	半兽人7	3	10	8

H007A	14	96	半兽战士7	3	25	8
H007A	20	90	半兽战士7	3	15	5
H007A	20	91	半兽战士7	5	25	9
H007A	26	84	半兽战士7	3	15	7
H007A	32	80	半兽人7	3	25	8
H007A	38	86	半兽战士7	5	15	6
H007A	38	92	半兽战士7	3	25	8
H007A	32	98	半兽战士7	3	15	10
H007A	36	105	半兽人7	3	25	10
H007A	42	111	半兽战士7	5	15	10
H007A	48	117	半兽战士7	3	25	8
H007A	54	123	半兽战士7	3	15	8
H007A	60	129	半兽战士7	5	25	6
H007A	66	135	半兽战士7	3	15	8
H007A	72	141	半兽人7	3	25	7
H007A	78	147	半兽战士7	5	15	8
H007A	84	153	半兽战士7	3	25	8
H007A	90	159	半兽战士7	3	15	6
H007A	96	165	半兽人7	5	25	8

H007A	102	166	半兽战士7	2	8	8
H007A	106	162	半兽战士7	2	10	10
H007A	110	158	半兽战士7	2	8	8
H007A	114	154	半兽战士7	2	10	6
H007A	118	150	半兽战士7	2	8	12
H007A	122	146	半兽战士7	2	10	8
H007A	126	142	半兽战士7	2	8	8
H007A	130	138	半兽战士7	3	10	6
H007A	134	134	半兽战士7	3	8	10
H007A	138	130	半兽战士7	3	10	12
H007A	142	126	半兽战士7	3	8	8
H007A	146	122	半兽战士7	3	10	6
H007A	150	118	半兽战士7	3	8	10
H007A	154	114	半兽战士7	3	10	8
H007A	158	110	半兽战士7	3	8	12
H007A	162	106	半兽战士7	3	10	6
H007A	166	102	半兽战士7	3	8	10

H007A	98	33	半兽战士7	3	15	8
H007A	92	39	半兽战士7	3	15	7
H007A	86	45	半兽战士7	3	15	8
H007A	80	51	半兽战士7	3	15	7
H007A	74	57	半兽战士7	3	15	8
H007A	68	63	半兽战士7	3	15	7
H007A	62	69	半兽战士7	3	15	8
H007A	58	73	半兽战士7	3	15	7

H007A	81	59	恶灵僵尸7	3	25	8
H007A	85	63	恶灵僵尸7	3	18	6
H007A	81	69	恶灵僵尸7	3	24	7
H007A	75	75	恶灵僵尸7	3	18	6
H007A	69	81	恶灵僵尸7	3	28	8
H007A	63	87	恶灵僵尸7	3	20	6
H007A	57	93	恶灵僵尸7	3	22	4
H007A	53	99	恶灵僵尸7	3	16	8
H007A	59	106	恶灵僵尸7	3	15	8
H007A	65	112	恶灵僵尸7	3	20	6
H007A	71	118	恶灵僵尸7	3	25	7
H007A	77	124	恶灵僵尸7	3	18	6
H007A	83	130	恶灵僵尸7	3	25	6
H007A	89	136	恶灵僵尸7	3	18	5
H007A	95	142	恶灵僵尸7	3	26	8
H007A	101	148	恶灵僵尸7	3	18	7
H007A	107	141	恶灵僵尸7	3	26	7
H007A	114	134	恶灵僵尸7	3	18	6
H007A	120	128	恶灵僵尸7	3	26	8

H007A	126	122	恶灵僵尸7	3	20	8
H007A	132	116	恶灵僵尸7	3	15	8
H007A	138	110	恶灵僵尸7	3	20	10
H007A	144	104	骷髅长枪兵7	3	15	8
H007A	148	98	恶灵僵尸7	3	20	8
H007A	142	91	骷髅长枪兵7	3	15	10
H007A	136	85	恶灵僵尸7	3	20	6
H007A	130	79	骷髅长枪兵7	3	15	10
H007A	124	73	恶灵僵尸7	3	20	8
H007A	118	67	骷髅长枪兵7	3	15	8
H007A	112	61	恶灵僵尸7	3	20	8
H007A	106	55	骷髅长枪兵7	3	15	8
H007A	100	51	恶灵僵尸7	3	20	8
H007A	94	56	骷髅长枪兵7	5	15	10
H007A	88	62	恶灵僵尸7	3	20	10

H007A	123	115	骷髅长枪兵7	10	16	8
H007A	125	102	骷髅长枪兵7	4	12	6
H007A	129	97	骷髅长枪兵7	4	16	8
H007A	124	90	骷髅长枪兵7	4	12	6
H007A	118	84	骷髅长枪兵7	4	16	7
H007A	112	78	骷髅长枪兵7	4	12	9
H007A	106	72	骷髅长枪兵7	4	16	8
H007A	99	70	骷髅长枪兵7	4	12	12
H007A	94	75	骷髅长枪兵7	4	16	8
H007A	88	82	骷髅长枪兵7	4	12	10
H007A	82	87	骷髅长枪兵7	4	16	12
H007A	76	93	骷髅长枪兵7	4	12	10
H007A	74	99	骷髅长枪兵7	4	16	8
H007A	80	105	骷髅长枪兵7	4	12	7
H007A	87	112	骷髅长枪兵7	4	15	6
H007A	93	118	骷髅长枪兵7	4	16	8
H007A	99	124	骷髅长枪兵7	4	12	7
H007A	105	121	骷髅长枪兵7	4	16	6
H007A	111	115	骷髅长枪兵7	2	12	8
H007A	102	95	骷髅锤兵7	5	25	8
H007A	102	95	骷髅锤兵7	3	10	10
H007A	102	95	骷髅长枪兵7	5	5	10
H007A	155	170	半兽战士7	20	30	8
H007A	155	170	半兽人7	25	30	7

;特殊
H007A	21	86	电僵王7	5	1	20
H007A	127	98	电僵王7	5	1	20
H007A	76	55	电僵王7	2	1	20
H007A	147	94	电僵王7	2	1	20
H007A	101	48	触龙神7	0	1	20
H007A	127	92	触龙神7	0	1	20
H007A	82	59	触龙神7	0	1	15
H007A	70	98	双头血魔7	2	1	60
H007A	47	139	双头金刚7	4	1	60
H007A	65	157	重装使者7	5	1	90
H007A	70	98	暗之魔龙力士7	2	1	60
H007A	80	50	暗之魔龙战将7	2	1	60
H007A	155	170	暗之魔龙巨蛾7	120	1	60

;仓月岛

5	450	530	宝箱	250	5	30
5	450	530	宝箱1	250	3	60
5	450	530	宝箱3	250	2	90
5	450	530	宝箱5	250	1	120
5	450	530	宝箱7	250	1	180
5	550	530	半兽战士	180	50	10
5	550	530	骷髅	180	20	10
5	550	530	骷髅战士	180	20	10
5	550	530	骷髅战将	180	20	10
5	550	530	掷斧骷髅	180	20	10
5	550	530	半兽战士	180	50	10
5	550	530	骷髅	180	20	10
5	550	530	骷髅战士	180	20	10
5	550	530	骷髅战将	180	20	10
5	550	530	掷斧骷髅	180	20	10
5	550	530	半兽战士	180	50	10
5	550	530	骷髅	180	20	10
5	550	530	骷髅战士	180	20	10
5	550	530	骷髅战将	180	20	10
5	550	530	掷斧骷髅	180	20	10
5	550	530	半兽战士	180	50	10
5	550	530	骷髅	180	20	10
5	550	530	骷髅战士	180	20	10
5	550	530	骷髅战将	180	20	10
5	550	530	掷斧骷髅	180	20	10
5	550	530	半兽战士	180	50	10

D2051	88	105	恶灵僵尸	100	100	10
D2051	88	105	恶灵尸王	100	60	10
D2051	88	105	恶灵僵尸0	100	4	60
D2051	88	105	宝箱	100	2	60
D2051	88	105	宝箱2	100	1	60
D2051	120	90	恶灵僵尸	100	100	10
D2051	120	90	恶灵尸王	100	60	10
D2051	120	90	恶灵僵尸0	100	4	60
D2051	120	90	恶灵僵尸	150	100	10

D2052	52	52	恶灵僵尸	50	70	10
D2052	52	52	恶灵僵尸0	50	6	60
D2052	52	52	恶灵尸王	50	30	10
D2052	52	52	恶灵尸王0	50	4	60
D2052	52	52    魔龙教主1   100        1      60



D2052	52	52	宝箱1	50	2	60
D2052	52	52	宝箱3	50	2	60
D2052	52	52	宝箱5	50	1	60
D2052	71	41	恶灵僵尸	50	70	10
D2052	71	41	恶灵僵尸0	50	4	60
D2052	71	41	恶灵尸王	50	30	10
D2052	71	41	恶灵尸王0	50	3	60


D2053	200	190	恶灵僵尸	100	80	8
D2053	200	190	恶灵尸王	100	20	10
D2053	145	80	恶灵僵尸	100	80	8
D2053	145	80	恶灵尸王	100	20	10
D2053	100	125	恶灵僵尸	100	80	8
D2053	100	125	恶灵尸王	100	20	10
D2053	200	190	恶灵僵尸0	100	10	60
D2053	100	125	恶灵尸王0	100	4	120
D2053	100	145	恶灵僵尸	100	80	8
D2053	100	145	恶灵尸王	100	20	10
D2053	100	140	恶灵僵尸0	100	10	60
D2053	200	190	恶灵尸王0	100	4	120
D2053	100	125	宝箱	100	2	60
D2053	100	125	宝箱2	100	2	60
D2053	100	125	宝箱4	100	1	60



D2061	110	110	恶灵僵尸	100	100	10
D2061	110	110	骷髅长枪兵	100	100	10
D2061	110	110	恶灵僵尸0	100	4	60
D2061	110	110	骷髅长枪兵0	100	2	60
D2061	110	110	宝箱1	100	2	60
D2061	110	110	宝箱2	100	2	60
D2061	110	115	恶灵僵尸	100	100	10
D2061	110	115	恶灵尸王	100	60	10
D2061	110	115	骷髅长枪兵	100	100	10
D2061	110	115	恶灵僵尸0	100	4	60
D2061	110	115	骷髅长枪兵0	100	2	60

D2062	100	90	骷髅刀斧手	100	80	10
D2062	100	90	骷髅刀斧手0	100	4	60
D2062	100	90	骷髅长枪兵	100	80	10
D2062	100	90	骷髅长枪兵0	100	4	60
D2062	100	90	宝箱1	100	2	60
D2062	100	90	宝箱3	100	2	60
D2062	100	90	骷髅锤兵	100	80	10
D2062	100	90	骷髅锤兵0	100	2	60
D2062	120	100	骷髅刀斧手	100	80	10
D2062	120	100	骷髅刀斧手0	100	4	60
D2062	120	100	骷髅长枪兵	100	60	10
D2062	120	100	骷髅长枪兵0	100	4	60
D2062	120	100	骷髅锤兵	100	60	10
D2062	120	100	骷髅锤兵0	100	2	60


D2063	105	95	骷髅弓箭手	150	60	10
D2063	105	95	骷髅锤兵	150	40	10
D2063	105	95	骷髅长枪兵	150	60	10
D2063	105	95	骷髅刀斧手	150	60	10
D2063	105	95	骷髅弓箭手0	150	4	60
D2063	105	95	骷髅锤兵0	150	2	60
D2063	105	95	骷髅长枪兵0	150	4	60
D2063	105	95	骷髅刀斧手0	150	4	60
D2063	105	95	宝箱2	120	2	60
D2063	105	95	宝箱4	120	2	60
D2063	105	100	骷髅弓箭手	150	60	10
D2063	105	100	骷髅锤兵	150	40	10
D2063	105	100	骷髅长枪兵	150	60	10
D2063	105	100	骷髅刀斧手	150	60	10
D2063	105	100	骷髅弓箭手0	150	4	60
D2063	105	100	骷髅锤兵0	150	2	60
D2063	105	100	骷髅长枪兵0	150	4	60
D2063	105	100	骷髅刀斧手0	150	4	60


D2064	105	95	骷髅锤兵	150	60	10
D2064	105	95	骷髅长枪兵	150	60	10
D2064	105	95	骷髅刀斧手	150	60	10
D2064	105	95	骷髅弓箭手	150	70	10
D2064	105	95	骷髅锤兵0	150	4	60
D2064	105	95	骷髅长枪兵0	150	4	60
D2064	105	95	骷髅刀斧手0	150	4	60
D2064	105	95	骷髅弓箭手0	150	8	60
D2064	105	95	宝箱3	150	2	60
D2064	105	95	宝箱5	150	2	60
D2064	160	100	骷髅锤兵	150	60	10
D2064	160	100	骷髅长枪兵	150	60	10
D2064	160	100	骷髅刀斧手	150	60	10
D2064	160	100	骷髅弓箭手	150	70	10
D2064	160	100	骷髅锤兵0	150	4	60
D2064	160	100	骷髅长枪兵0	150	4	60
D2064	160	100	骷髅刀斧手0	150	4	60
D2064	160	100	骷髅弓箭手0	150	8	60

D2067	195	180	骷髅锤兵	200	50	10
D2067	195	180	骷髅长枪兵	200	50	10
D2067	195	180	骷髅刀斧手	200	50	10
D2067	195	180	骷髅弓箭手	200	20	10
D2067	190	60	骷髅锤兵	200	50	10
D2067	190	60	骷髅长枪兵	200	50	10
D2067	190	60	骷髅刀斧手	200	50	10
D2067	190	60	骷髅弓箭手	200	20	10
D2067	80	200	骷髅锤兵	200	50	10
D2067	80	200	骷髅长枪兵	200	50	10
D2067	80	200	骷髅刀斧手	200	50	10
D2067	80	200	骷髅弓箭手	200	20	10
D2067	195	180	骷髅锤兵0	200	6	60
D2067	195	180	骷髅长枪兵0	200	6	60
D2067	190	60	骷髅刀斧手0	200	6	60
D2067	80	200	骷髅弓箭手0	200	4	60
D2067	195	180	黄泉教主	200	1	60

 
D2067	195	180	宝箱	200	2	60
D2067	195	180	宝箱2	200	2	60
D2067	195	180	宝箱4	200	2	60
D2067	195	180	宝箱6	200	1	120


D2071	165	120	牛头魔	150	80	10
D2071	165	120	牛魔战士	150	80	10
D2071	165	120	牛魔斗士	150	80	10
D2071	165	120	牛头魔0	150	4	60
D2071	165	120	牛魔战士0	150	2	60
D2071	165	120	牛魔斗士0	150	2	60
D2071	165	120	宝箱1	150	2	60
D2071	165	120	宝箱2	150	2	60
D2071	165	120	牛头魔	150	80	10
D2071	165	120	牛魔战士	150	80	10
D2071	165	120	牛魔斗士	150	60	10
D2071	165	120	牛头魔0	150	2	60
D2071	165	120	牛魔战士0	150	1	60
D2071	165	120	牛魔斗士0	150	1	60


D2072	135	145	牛头魔	150	60	10
D2072	135	145	牛魔战士	150	80	10
D2072	135	145	牛魔斗士	150	80	10
D2072	135	145	牛魔侍卫	150	40	10
D2072	135	145	牛头魔0	150	4	60
D2072	135	145	牛魔战士0	150	2	60
D2072	135	145	牛魔斗士0	150	2	60
D2072	135	145	牛魔侍卫0	150	2	60
D2072	135	145	宝箱1	150	2	60
D2072	135	145	宝箱3	150	2	60
D2072	135	145	牛头魔	150	60	10
D2072	135	145	牛魔战士	150	80	10
D2072	135	145	牛魔斗士	150	80	10
D2072	135	145	牛魔侍卫	150	30	10
D2072	135	145	牛头魔0	150	2	60
D2072	135	145	牛魔战士0	120	1	60
